hour_timestamp,flood_avg_depth_cm,flood_avg_severity,flood_avg_duration
2023-11-04T15:00:00.000Z,5.0,21.5,60.0
2024-01-02T20:00:00.000Z,38.15,62.705,120.0
2024-01-03T04:00:00.000Z,37.25,57.575,105.0
2024-03-13T17:00:00.000Z,13.0,36.1,90.0
2024-04-03T18:00:00.000Z,5.0,75.5,240.0
2024-04-07T19:00:00.000Z,6.2,40.34,120.0
2023-05-05T07:00:00.000Z,16.1,29.27,60.0
2023-11-12T15:00:00.000Z,15.6,28.92,60.0
2024-04-28T23:00:00.000Z,19.2,22.439999999999998,30.0
2024-06-08T02:00:00.000Z,18.1,39.67,90.0
2023-01-19T10:00:00.000Z,48.8,61.16,90.0
2023-05-31T16:00:00.000Z,11.6,35.12,90.0
2023-05-23T01:00:00.000Z,16.9,29.83,60.0
2023-07-24T02:00:00.000Z,15.7,28.99,60.0
2023-10-09T13:00:00.000Z,9.7,60.79,180.0
2023-10-27T12:00:00.000Z,19.7,22.79,30.0
2024-04-10T22:00:00.000Z,24.0,25.799999999999997,30.0
2024-06-03T12:00:00.000Z,16.6,29.62,60.0
2024-08-03T20:00:00.000Z,8.4,41.88,120.0
2023-03-11T05:00:00.000Z,29.1,29.37,30.0
2023-05-26T21:00:00.000Z,5.1,30.57,90.0
2023-07-10T15:00:00.000Z,26.9,54.83,120.0
2023-07-23T15:00:00.000Z,5.0,57.5,180.0
2023-07-25T02:00:00.000Z,11.0,43.7,120.0
2023-08-19T18:00:00.000Z,10.7,61.49,180.0
2023-10-04T13:00:00.000Z,19.7,67.78999999999999,180.0
2023-11-30T06:00:00.000Z,24.0,25.799999999999997,30.0
2024-03-06T13:00:00.000Z,25.4,53.78,120.0
2024-05-02T05:00:00.000Z,21.1,50.769999999999996,120.0
2024-05-23T10:00:00.000Z,21.7,42.19,90.0
2024-07-08T11:00:00.000Z,19.0,31.299999999999997,60.0
2024-07-09T07:00:00.000Z,39.7,45.79,60.0
2023-02-18T18:00:00.000Z,14.2,36.94,90.0
2023-03-15T07:00:00.000Z,61.3,51.91,30.0
2023-04-07T10:00:00.000Z,5.6,12.92,30.0
2023-05-28T05:00:00.000Z,32.0,58.4,120.0
2023-08-19T10:00:00.000Z,28.4,46.879999999999995,90.0
2023-09-08T04:00:00.000Z,31.6,40.120000000000005,60.0
2023-10-25T00:00:00.000Z,25.3,26.71,30.0
2023-11-26T00:00:00.000Z,18.2,30.74,60.0
2024-01-11T21:00:00.000Z,8.9,15.23,30.0
2024-03-14T18:00:00.000Z,20.1,41.07,90.0
2024-07-03T21:00:00.000Z,15.5,19.85,30.0
2023-05-27T05:00:00.000Z,21.6,42.12,90.0
2023-06-02T09:00:00.000Z,13.9,45.730000000000004,120.0
2023-06-13T01:00:00.000Z,6.2,31.34,90.0
2023-10-02T12:00:00.000Z,6.6,40.62,120.0
2023-10-12T02:00:00.000Z,5.0,21.5,60.0
2024-02-01T14:00:00.000Z,5.0,30.5,90.0
2024-02-06T12:00:00.000Z,18.8,85.16,240.0
2024-05-26T08:00:00.000Z,19.8,31.86,60.0
2023-01-13T22:00:00.000Z,9.8,24.86,60.0
2023-05-20T17:00:00.000Z,10.0,25.0,60.0
2023-09-26T06:00:00.000Z,21.9,87.33,240.0
2023-09-26T15:00:00.000Z,5.0,12.5,30.0
2023-11-29T18:00:00.000Z,20.9,23.629999999999995,30.0
2023-12-19T17:00:00.000Z,18.7,67.09,180.0
2024-01-19T22:00:00.000Z,29.3,56.51,120.0
2024-04-01T01:00:00.000Z,5.0,12.5,30.0
2024-04-14T20:00:00.000Z,10.2,16.14,30.0
2024-05-16T20:00:00.000Z,25.5,35.849999999999994,60.0
2024-06-08T17:00:00.000Z,9.6,15.719999999999999,30.0
2024-06-15T19:00:00.000Z,11.8,44.26,120.0
2024-08-14T20:00:00.000Z,13.2,36.239999999999995,90.0
2023-04-06T07:00:00.000Z,28.9,92.22999999999999,240.0
2023-10-12T23:00:00.000Z,28.4,37.879999999999995,60.0
2023-12-25T04:00:00.000Z,14.2,18.939999999999998,30.0
2023-12-29T15:00:00.000Z,50.6,53.42,60.0
2024-03-27T12:00:00.000Z,6.2,31.34,90.0
2024-04-28T13:00:00.000Z,10.4,43.28,120.0
2024-06-09T22:00:00.000Z,38.7,36.09,30.0
2024-07-27T23:00:00.000Z,13.2,36.239999999999995,90.0
2024-08-01T14:00:00.000Z,6.4,31.48,90.0
2023-01-03T00:00:00.000Z,51.9,54.33,60.0
2024-01-09T13:00:00.000Z,20.7,41.489999999999995,90.0
2024-02-18T10:00:00.000Z,8.4,14.879999999999999,30.0
2024-03-17T05:00:00.000Z,5.0,21.5,60.0
2024-08-25T11:00:00.000Z,81.9,75.33,60.0
2023-02-18T06:00:00.000Z,41.6,56.12,90.0
2023-03-29T15:00:00.000Z,9.1,33.37,90.0
2023-09-01T01:00:00.000Z,16.0,29.2,60.0
2023-09-19T09:00:00.000Z,18.5,30.950000000000003,60.0
2023-11-05T17:00:00.000Z,25.2,71.64,180.0
2024-04-17T18:00:00.000Z,29.5,47.65,90.0
2024-04-21T20:00:00.000Z,31.1,48.769999999999996,90.0
2023-02-07T02:00:00.000Z,61.5,52.05,30.0
2023-09-24T17:00:00.000Z,29.8,29.86,30.0
2023-10-01T21:00:00.000Z,39.8,81.86,180.0
2023-11-30T15:00:00.000Z,9.8,15.86,30.0
2024-02-01T21:00:00.000Z,6.9,31.83,90.0
2024-02-13T14:00:00.000Z,6.1,40.269999999999996,120.0
2024-05-11T02:00:00.000Z,40.9,37.629999999999995,30.0
2024-07-15T12:00:00.000Z,40.8,64.56,120.0
2024-07-15T13:00:00.000Z,9.9,29.43,75.0
2023-02-16T09:00:00.000Z,21.1,41.769999999999996,90.0
2023-03-04T20:00:00.000Z,9.9,78.93,240.0
2023-03-08T14:00:00.000Z,15.4,19.78,30.0
2023-06-15T15:00:00.000Z,15.6,28.92,60.0
2023-12-09T14:00:00.000Z,16.65,29.655,60.0
2024-01-10T14:00:00.000Z,10.2,25.14,60.0
2024-05-10T14:00:00.000Z,14.7,82.28999999999999,240.0
2024-06-27T06:00:00.000Z,13.5,45.45,120.0
2023-05-15T12:00:00.000Z,18.8,22.16,30.0
2023-05-21T23:00:00.000Z,10.9,16.63,30.0
2023-08-27T05:00:00.000Z,18.8,67.16,180.0
2023-12-03T18:00:00.000Z,11.0,16.7,30.0
2024-03-05T00:00:00.000Z,20.450000000000003,41.315,90.0
2024-08-28T19:00:00.000Z,10.2,43.14,120.0
2023-02-23T07:00:00.000Z,28.1,46.67,90.0
2023-04-22T15:00:00.000Z,9.5,24.65,60.0
2024-05-05T14:00:00.000Z,18.2,30.74,60.0
2024-08-13T16:00:00.000Z,8.8,78.16,240.0
2023-01-12T06:00:00.000Z,25.3,26.71,30.0
2023-01-28T18:00:00.000Z,19.0,67.3,180.0
2023-02-28T17:00:00.000Z,5.1,12.57,30.0
2023-03-08T09:00:00.000Z,31.3,30.91,30.0
2023-08-25T15:00:00.000Z,23.9,43.73,90.0
2023-08-28T01:00:00.000Z,5.0,12.5,30.0
2024-05-18T21:00:00.000Z,21.8,51.26,120.0
2024-07-23T00:00:00.000Z,13.8,27.66,60.0
2023-01-24T18:00:00.000Z,9.6,33.72,90.0
2023-11-05T13:00:00.000Z,17.0,38.9,90.0
2024-03-12T05:00:00.000Z,11.5,26.049999999999997,60.0
2024-05-22T15:00:00.000Z,19.6,22.72,30.0
2023-06-09T21:00:00.000Z,5.2,12.64,30.0
2023-11-13T14:00:00.000Z,24.3,53.01,120.0
2023-12-23T20:00:00.000Z,13.3,18.310000000000002,30.0
2024-01-18T09:00:00.000Z,13.4,27.38,60.0
2024-06-13T08:00:00.000Z,10.5,16.35,30.0
2024-06-22T19:00:00.000Z,8.9,15.23,30.0
2024-06-23T01:00:00.000Z,25.5,26.849999999999998,30.0
2024-06-30T00:00:00.000Z,23.4,34.379999999999995,60.0
2024-07-01T00:00:00.000Z,26.3,27.41,30.0
2023-05-04T09:00:00.000Z,5.0,39.5,120.0
2023-09-24T23:00:00.000Z,8.5,14.95,30.0
2023-10-21T02:00:00.000Z,5.4,75.78,240.0
2023-10-29T16:00:00.000Z,10.2,25.14,60.0
2023-11-11T02:00:00.000Z,28.4,28.88,30.0
2023-11-19T23:00:00.000Z,21.5,42.05,90.0
2024-04-04T18:00:00.000Z,18.6,22.02,30.0
2024-05-18T16:00:00.000Z,11.1,25.77,60.0
2024-05-22T13:00:00.000Z,6.6,31.619999999999997,90.0
2023-09-04T09:00:00.000Z,29.2,47.44,90.0
2023-10-23T20:00:00.000Z,19.4,22.58,30.0
2023-12-06T22:00:00.000Z,5.0,12.5,30.0
2024-01-04T05:00:00.000Z,5.0,12.5,30.0
2024-04-03T16:00:00.000Z,6.3,13.41,30.0
2024-05-20T08:00:00.000Z,29.5,38.65,60.0
2024-07-17T23:00:00.000Z,14.8,19.36,30.0
2023-02-20T20:00:00.000Z,40.4,64.28,120.0
2023-10-28T12:00:00.000Z,5.0,30.5,90.0
2023-04-14T07:00:00.000Z,21.3,68.91,180.0
2023-04-28T01:00:00.000Z,8.6,42.019999999999996,120.0
2023-11-05T11:00:00.000Z,5.0,30.5,90.0
2023-11-17T02:00:00.000Z,18.1,21.67,30.0
2024-02-17T11:00:00.000Z,16.65,34.155,75.0
2024-03-18T04:00:00.000Z,19.9,31.93,60.0
2024-04-13T07:00:00.000Z,40.3,46.209999999999994,60.0
2024-06-14T15:00:00.000Z,29.1,29.37,30.0
2023-03-07T01:00:00.000Z,38.2,44.74,60.0
2023-03-17T05:00:00.000Z,16.3,29.41,60.0
2023-04-06T17:00:00.000Z,8.6,33.019999999999996,90.0
2023-04-08T09:00:00.000Z,28.0,37.599999999999994,60.0
2023-04-26T19:00:00.000Z,6.8,13.76,30.0
2023-08-24T06:00:00.000Z,9.3,42.51,120.0
2023-10-29T03:00:00.000Z,21.1,68.77,180.0
2024-02-12T19:00:00.000Z,5.0,12.5,30.0
2024-03-03T08:00:00.000Z,16.3,47.41,120.0
2024-08-07T09:00:00.000Z,41.2,37.84,30.0
2023-01-07T10:00:00.000Z,19.0,31.299999999999997,60.0
2023-06-16T05:00:00.000Z,23.4,25.38,30.0
2023-07-16T20:00:00.000Z,19.7,31.79,60.0
2023-07-26T11:00:00.000Z,15.9,65.13,180.0
2023-11-03T10:00:00.000Z,23.5,43.45,90.0
2023-11-16T01:00:00.000Z,5.9,31.13,90.0
2024-01-25T19:00:00.000Z,9.1,24.369999999999997,60.0
2024-03-01T13:00:00.000Z,19.1,22.37,30.0
2024-08-30T19:00:00.000Z,9.1,78.37,240.0
2023-06-05T09:00:00.000Z,19.3,85.51,240.0
2023-08-20T22:00:00.000Z,28.6,74.02,180.0
2023-10-26T14:00:00.000Z,10.1,25.07,60.0
2023-11-09T19:00:00.000Z,11.7,17.189999999999998,30.0
2024-02-03T09:00:00.000Z,19.1,31.37,60.0
2024-03-31T07:00:00.000Z,21.6,24.119999999999997,30.0
2024-04-05T11:00:00.000Z,20.9,41.629999999999995,90.0
2024-05-05T22:00:00.000Z,14.7,28.29,60.0
2023-03-18T09:00:00.000Z,25.7,44.989999999999995,90.0
2023-04-30T13:00:00.000Z,50.2,44.14,30.0
2023-12-31T07:00:00.000Z,8.6,24.02,60.0
2024-02-15T16:00:00.000Z,30.0,30.0,30.0
2024-03-10T07:00:00.000Z,6.4,13.48,30.0
2024-04-08T19:00:00.000Z,22.0,24.4,30.0
2024-04-20T20:00:00.000Z,16.1,20.27,30.0
2024-08-14T23:00:00.000Z,13.6,45.519999999999996,120.0
2023-03-21T23:00:00.000Z,6.7,22.689999999999998,60.0
2023-03-08T12:00:00.000Z,15.7,37.989999999999995,90.0
2023-06-12T19:00:00.000Z,6.6,31.619999999999997,90.0
2023-09-28T02:00:00.000Z,16.1,42.769999999999996,105.0
2023-10-17T06:00:00.000Z,5.7,21.99,60.0
2023-11-09T00:00:00.000Z,13.1,81.17,240.0
2023-11-22T07:00:00.000Z,10.3,16.21,30.0
2024-01-03T01:00:00.000Z,14.4,19.08,30.0
2024-01-05T05:00:00.000Z,9.6,42.72,120.0
2024-08-05T00:00:00.000Z,6.6,22.619999999999997,60.0
2023-02-07T13:00:00.000Z,14.8,28.36,60.0
2023-04-26T15:00:00.000Z,5.0,30.5,90.0
2023-07-05T23:00:00.000Z,23.1,43.17,90.0
2023-07-30T12:00:00.000Z,49.2,61.44,90.0
2023-08-26T03:00:00.000Z,23.6,70.52,180.0
2023-09-22T09:00:00.000Z,17.0,38.9,90.0
2023-12-01T21:00:00.000Z,20.7,50.489999999999995,120.0
2023-01-11T12:00:00.000Z,8.5,14.95,30.0
2023-02-08T20:00:00.000Z,8.5,59.95,180.0
2023-02-16T05:00:00.000Z,9.0,42.3,120.0
2023-03-18T16:00:00.000Z,39.9,99.92999999999999,240.0
2023-04-16T16:00:00.000Z,29.1,29.37,30.0
2023-06-07T09:00:00.000Z,15.4,46.78,120.0
2023-08-27T00:00:00.000Z,24.2,25.939999999999998,30.0
2023-09-20T02:00:00.000Z,10.3,25.21,60.0
2023-10-19T22:00:00.000Z,6.8,22.759999999999998,60.0
2023-11-17T20:00:00.000Z,31.0,48.7,90.0
2024-02-12T03:00:00.000Z,8.5,14.95,30.0
2024-05-01T03:00:00.000Z,26.5,27.549999999999997,30.0
2024-05-12T14:00:00.000Z,14.4,37.08,90.0
2024-08-02T19:00:00.000Z,10.2,34.14,90.0
2023-05-10T11:00:00.000Z,19.6,31.72,60.0
2023-08-21T02:00:00.000Z,26.5,27.549999999999997,30.0
2024-02-18T07:00:00.000Z,40.5,37.349999999999994,30.0
2024-03-26T11:00:00.000Z,38.3,35.809999999999995,30.0
2024-04-12T00:00:00.000Z,6.7,13.69,30.0
2024-04-29T09:00:00.000Z,26.0,36.2,60.0
2024-05-31T15:00:00.000Z,12.899999999999999,49.53,135.0
2023-03-14T03:00:00.000Z,31.6,58.120000000000005,120.0
2023-07-05T03:00:00.000Z,26.1,45.269999999999996,90.0
2023-09-11T13:00:00.000Z,14.5,82.15,240.0
2023-11-08T02:00:00.000Z,5.0,12.5,30.0
2023-12-29T18:00:00.000Z,30.9,75.63,180.0
2024-01-03T22:00:00.000Z,19.1,40.370000000000005,90.0
2024-02-28T03:00:00.000Z,5.0,39.5,120.0
2024-04-20T01:00:00.000Z,5.7,30.99,90.0
2024-07-27T11:00:00.000Z,14.9,28.43,60.0
2023-01-04T02:00:00.000Z,23.2,43.239999999999995,90.0
2023-02-17T04:00:00.000Z,29.1,92.37,240.0
2023-06-16T09:00:00.000Z,5.4,21.78,60.0
2023-07-24T07:00:00.000Z,14.5,19.15,30.0
2023-07-28T15:00:00.000Z,9.0,15.3,30.0
2023-11-20T08:00:00.000Z,42.0,38.4,30.0
2024-04-23T12:00:00.000Z,13.7,18.589999999999996,30.0
2024-08-08T06:00:00.000Z,10.2,16.14,30.0
2023-01-18T04:00:00.000Z,6.1,13.27,30.0
2023-04-17T07:00:00.000Z,8.4,32.88,90.0
2023-02-19T21:00:00.000Z,20.4,41.28,90.0
2023-03-25T06:00:00.000Z,26.5,27.55,30.0
2023-08-03T18:00:00.000Z,14.1,27.869999999999997,60.0
2023-12-04T01:00:00.000Z,15.8,20.060000000000002,30.0
2023-03-21T03:00:00.000Z,19.1,31.37,60.0
2024-02-01T20:00:00.000Z,23.7,25.59,30.0
2024-02-06T13:00:00.000Z,16.4,20.479999999999997,30.0
2024-06-03T03:00:00.000Z,8.2,23.74,60.0
2024-06-16T14:00:00.000Z,15.2,19.64,30.0
2024-07-03T05:00:00.000Z,26.3,36.41,60.0
2024-08-17T07:00:00.000Z,5.4,39.78,120.0
2023-03-18T08:00:00.000Z,19.8,40.86,90.0
2023-04-07T01:00:00.000Z,16.7,20.689999999999998,30.0
2023-01-27T20:00:00.000Z,5.0,12.5,30.0
2023-08-09T04:00:00.000Z,38.2,44.74,60.0
2023-10-02T10:00:00.000Z,19.4,22.58,30.0
2023-10-14T19:00:00.000Z,5.0,12.5,30.0
2024-01-15T15:00:00.000Z,9.0,60.3,180.0
2024-02-12T23:00:00.000Z,5.0,57.5,180.0
2024-04-01T23:00:00.000Z,6.6,31.619999999999997,90.0
2023-03-11T06:00:00.000Z,13.7,36.589999999999996,90.0
2023-07-31T05:00:00.000Z,19.4,31.58,60.0
2023-09-14T16:00:00.000Z,8.2,32.74,90.0
2024-02-22T11:00:00.000Z,11.3,34.91,90.0
2024-02-25T19:00:00.000Z,9.2,24.439999999999998,60.0
2024-04-19T01:00:00.000Z,80.1,74.07,60.0
2023-02-05T06:00:00.000Z,13.5,18.45,30.0
2023-03-21T18:00:00.000Z,13.3,27.310000000000002,60.0
2023-05-18T08:00:00.000Z,15.5,46.85,120.0
2023-06-17T12:00:00.000Z,6.9,13.83,30.0
2023-07-20T20:00:00.000Z,5.0,30.5,90.0
2023-08-12T20:00:00.000Z,24.0,88.8,240.0
2023-08-28T08:00:00.000Z,26.6,45.620000000000005,90.0
2023-12-18T15:00:00.000Z,6.2,58.34,180.0
2023-03-18T01:00:00.000Z,5.0,12.5,30.0
2023-04-13T05:00:00.000Z,11.5,26.049999999999997,60.0
2023-09-14T22:00:00.000Z,18.9,49.23,120.0
2023-10-04T10:00:00.000Z,5.0,75.5,240.0
2023-12-10T14:00:00.000Z,8.0,41.6,120.0
2024-02-23T16:00:00.000Z,5.0,21.5,60.0
2024-04-10T09:00:00.000Z,20.2,41.14,90.0
2024-06-08T15:00:00.000Z,20.9,41.629999999999995,90.0
2023-02-22T20:00:00.000Z,6.7,58.69,180.0
2023-01-23T23:00:00.000Z,16.5,47.55,120.0
2023-02-24T12:00:00.000Z,11.8,26.259999999999998,60.0
2023-04-12T14:00:00.000Z,29.3,29.509999999999998,30.0
2023-06-11T12:00:00.000Z,14.8,37.36,90.0
2023-09-26T01:00:00.000Z,18.4,48.879999999999995,120.0
2023-12-18T05:00:00.000Z,24.9,44.42999999999999,90.0
2024-08-10T01:00:00.000Z,24.0,43.8,90.0
2023-01-02T18:00:00.000Z,13.8,36.66,90.0
2023-03-31T17:00:00.000Z,14.0,36.8,90.0
2023-05-01T21:00:00.000Z,15.5,28.85,60.0
2023-05-16T21:00:00.000Z,25.1,26.57,30.0
2023-07-08T20:00:00.000Z,21.1,86.77,240.0
2023-07-11T08:00:00.000Z,6.9,13.83,30.0
2023-08-09T19:00:00.000Z,12.0,26.4,60.0
2024-01-29T22:00:00.000Z,5.0,57.5,180.0
2024-04-23T23:00:00.000Z,26.4,72.47999999999999,180.0
2023-08-20T17:00:00.000Z,10.5,16.35,30.0
2023-10-12T16:00:00.000Z,29.9,38.92999999999999,60.0
2023-10-17T23:00:00.000Z,15.9,38.129999999999995,90.0
2024-01-19T20:00:00.000Z,5.0,12.5,30.0
2024-02-09T05:00:00.000Z,16.2,65.34,180.0
2024-03-01T17:00:00.000Z,21.3,32.91,60.0
2024-05-28T10:00:00.000Z,29.5,29.65,30.0
2024-08-11T06:00:00.000Z,5.5,30.85,90.0
2023-03-04T23:00:00.000Z,21.4,32.98,60.0
2023-04-05T23:00:00.000Z,19.7,22.79,30.0
2023-06-01T22:00:00.000Z,10.9,43.63,120.0
2023-08-11T00:00:00.000Z,21.7,42.19,90.0
2023-10-13T08:00:00.000Z,9.5,15.649999999999999,30.0
2023-12-29T00:00:00.000Z,15.4,28.78,60.0
2024-01-09T05:00:00.000Z,31.6,40.120000000000005,60.0
2023-01-17T10:00:00.000Z,9.4,24.58,60.0
2023-09-24T16:00:00.000Z,20.3,32.21,60.0
2024-02-25T01:00:00.000Z,28.4,46.879999999999995,90.0
2024-03-19T09:00:00.000Z,5.2,30.64,90.0
2024-04-07T20:00:00.000Z,19.8,31.86,60.0
2023-01-27T22:00:00.000Z,5.7,30.99,90.0
2023-02-27T23:00:00.000Z,9.7,24.79,60.0
2023-06-13T00:00:00.000Z,10.4,16.28,30.0
2023-07-05T04:00:00.000Z,28.4,46.879999999999995,90.0
2023-08-23T23:00:00.000Z,11.1,25.77,60.0
2023-09-12T22:00:00.000Z,9.6,33.72,90.0
2023-11-05T08:00:00.000Z,21.25,55.375,135.0
2023-11-07T09:00:00.000Z,15.7,19.99,30.0
2024-01-03T14:00:00.000Z,60.7,69.49000000000001,90.0
2024-01-30T06:00:00.000Z,13.0,18.1,30.0
2024-03-06T07:00:00.000Z,61.9,97.33,180.0
2024-05-09T02:00:00.000Z,29.9,56.92999999999999,120.0
2024-07-03T01:00:00.000Z,23.3,43.31,90.0
2024-07-23T04:00:00.000Z,25.3,26.71,30.0
2024-07-27T01:00:00.000Z,16.0,38.2,90.0
2023-09-04T08:00:00.000Z,11.8,80.26,240.0
2023-06-08T15:00:00.000Z,38.8,36.16,30.0
2023-07-22T11:00:00.000Z,38.1,53.67,90.0
2023-09-08T12:00:00.000Z,24.5,26.15,30.0
2024-02-12T06:00:00.000Z,5.0,57.5,180.0
2024-02-19T18:00:00.000Z,16.0,83.2,240.0
2024-04-29T14:00:00.000Z,5.7,39.99,120.0
2024-05-18T22:00:00.000Z,6.1,31.27,90.0
2024-08-02T14:00:00.000Z,21.8,42.26,90.0
2024-08-22T06:00:00.000Z,30.8,57.56,120.0
2023-01-18T07:00:00.000Z,5.0,57.5,180.0
2023-02-01T18:00:00.000Z,19.7,31.79,60.0
2023-06-16T14:00:00.000Z,30.6,48.42,90.0
2023-03-08T16:00:00.000Z,18.6,22.02,30.0
2023-04-23T12:00:00.000Z,8.3,23.810000000000002,60.0
2023-09-17T05:00:00.000Z,18.0,39.6,90.0
2023-01-11T01:00:00.000Z,15.8,20.060000000000002,30.0
2023-02-20T16:00:00.000Z,13.9,45.730000000000004,120.0
2023-05-25T20:00:00.000Z,14.1,27.869999999999997,60.0
2023-09-13T20:00:00.000Z,15.1,28.57,60.0
2024-02-02T11:00:00.000Z,14.6,28.22,60.0
2024-02-13T16:00:00.000Z,50.4,44.279999999999994,30.0
2024-02-24T20:00:00.000Z,24.4,35.08,60.0
2024-07-20T03:00:00.000Z,49.9,43.93,30.0
2023-06-18T15:00:00.000Z,14.9,28.43,60.0
2023-06-19T12:00:00.000Z,14.3,19.009999999999998,30.0
2023-08-18T00:00:00.000Z,19.3,22.509999999999998,30.0
2023-10-18T09:00:00.000Z,26.3,72.41,180.0
2023-12-22T04:00:00.000Z,26.5,72.55,180.0
2024-02-11T21:00:00.000Z,25.4,53.78,120.0
2024-05-12T00:00:00.000Z,24.2,43.94,90.0
2023-03-05T14:00:00.000Z,5.0,21.5,60.0
2023-03-05T17:00:00.000Z,25.7,53.989999999999995,120.0
2023-06-05T14:00:00.000Z,20.2,23.14,30.0
2023-07-24T05:00:00.000Z,5.5,75.85,240.0
2023-10-15T03:00:00.000Z,5.0,12.5,30.0
2023-11-29T15:00:00.000Z,23.6,34.519999999999996,60.0
2023-12-01T19:00:00.000Z,16.1,47.269999999999996,120.0
2024-05-23T15:00:00.000Z,38.9,45.23,60.0
2024-05-29T19:00:00.000Z,9.3,33.51,90.0
2024-07-23T15:00:00.000Z,13.9,36.730000000000004,90.0
2024-08-22T04:00:00.000Z,25.4,53.78,120.0
2023-01-29T19:00:00.000Z,20.9,32.629999999999995,60.0
2023-04-23T18:00:00.000Z,15.3,19.71,30.0
2023-09-05T08:00:00.000Z,14.35,32.545,75.0
2023-11-15T14:00:00.000Z,11.0,21.2,45.0
2024-08-01T19:00:00.000Z,6.8,31.759999999999998,90.0
2024-08-23T05:00:00.000Z,39.2,45.44,60.0
2023-03-10T02:00:00.000Z,19.7,22.79,30.0
2023-05-14T07:00:00.000Z,5.0,21.5,60.0
2023-07-21T14:00:00.000Z,6.8,31.759999999999998,90.0
2023-12-31T17:00:00.000Z,5.0,21.5,60.0
2024-02-19T07:00:00.000Z,14.8,28.36,60.0
2024-03-10T11:00:00.000Z,5.0,39.5,120.0
2024-05-19T01:00:00.000Z,8.6,24.02,60.0
2024-08-22T13:00:00.000Z,23.1,29.669999999999998,45.0
2023-02-04T18:00:00.000Z,5.9,22.13,60.0
2023-05-07T02:00:00.000Z,5.0,21.5,60.0
2023-07-30T13:00:00.000Z,26.5,36.55,60.0
2023-11-02T08:00:00.000Z,23.3,43.31,90.0
2024-01-13T17:00:00.000Z,5.4,39.78,120.0
2024-03-17T19:00:00.000Z,15.6,37.92,90.0
2024-03-22T16:00:00.000Z,15.3,19.71,30.0
2024-04-25T21:00:00.000Z,26.3,36.41,60.0
2024-07-20T18:00:00.000Z,32.45,40.715,60.0
2023-03-26T10:00:00.000Z,10.5,25.35,60.0
2024-01-18T10:00:00.000Z,16.7,29.689999999999998,60.0
2024-05-06T18:00:00.000Z,15.9,29.13,60.0
2023-01-19T16:00:00.000Z,6.8,40.76,120.0
2023-01-25T10:00:00.000Z,27.0,27.9,30.0
2023-12-15T05:00:00.000Z,16.0,65.2,180.0
2024-04-10T06:00:00.000Z,10.1,34.07,90.0
2023-02-18T21:00:00.000Z,6.3,31.41,90.0
2023-08-18T11:00:00.000Z,14.9,28.43,60.0
2023-12-06T09:00:00.000Z,30.4,30.279999999999998,30.0
2024-01-24T04:00:00.000Z,28.0,46.599999999999994,90.0
2024-06-13T02:00:00.000Z,10.9,34.63,90.0
2024-08-16T06:00:00.000Z,38.3,80.81,180.0
2024-08-25T19:00:00.000Z,5.0,12.5,30.0
2023-01-10T08:00:00.000Z,21.3,50.91,120.0
2023-02-14T18:00:00.000Z,11.5,62.05,180.0
2023-04-06T13:00:00.000Z,5.6,30.919999999999998,90.0
2023-05-09T21:00:00.000Z,16.7,38.69,90.0
2024-03-01T09:00:00.000Z,5.0,39.5,120.0
2024-04-03T22:00:00.000Z,19.4,31.58,60.0
2024-04-19T07:00:00.000Z,5.0,75.5,240.0
2024-05-22T09:00:00.000Z,20.4,50.28,120.0
2024-08-02T20:00:00.000Z,9.5,15.649999999999999,30.0
2023-01-21T17:00:00.000Z,6.8,22.759999999999998,60.0
2023-04-19T22:00:00.000Z,5.0,21.5,60.0
2023-07-03T11:00:00.000Z,11.9,26.33,60.0
2023-07-09T00:00:00.000Z,26.1,36.269999999999996,60.0
2023-10-02T03:00:00.000Z,11.7,35.19,90.0
2023-10-26T15:00:00.000Z,5.0,21.5,60.0
2024-02-16T05:00:00.000Z,11.8,26.259999999999998,60.0
2024-06-12T00:00:00.000Z,5.9,31.13,90.0
2024-08-27T02:00:00.000Z,9.7,60.79,180.0
2023-02-08T07:00:00.000Z,8.5,14.95,30.0
2023-08-16T08:00:00.000Z,10.6,34.42,90.0
2023-12-30T19:00:00.000Z,16.6,29.62,60.0
2024-01-31T12:00:00.000Z,20.7,32.489999999999995,60.0
2024-04-24T20:00:00.000Z,5.0,57.5,180.0
2023-01-15T03:00:00.000Z,39.9,63.92999999999999,120.0
2023-05-12T00:00:00.000Z,16.8,20.759999999999998,30.0
2023-12-23T13:00:00.000Z,9.5,24.65,60.0
2023-12-31T04:00:00.000Z,8.5,14.95,30.0
2024-03-05T23:00:00.000Z,16.5,20.549999999999997,30.0
2023-03-16T11:00:00.000Z,21.2,32.839999999999996,60.0
2023-08-20T07:00:00.000Z,19.4,31.58,60.0
2023-12-02T22:00:00.000Z,11.6,26.119999999999997,60.0
2023-12-10T06:00:00.000Z,40.3,55.209999999999994,90.0
2023-12-29T17:00:00.000Z,20.9,41.629999999999995,90.0
2024-05-03T06:00:00.000Z,20.9,32.629999999999995,60.0
2023-01-01T16:00:00.000Z,20.9,41.629999999999995,90.0
2023-04-15T01:00:00.000Z,24.6,35.22,60.0
2023-04-05T19:00:00.000Z,29.1,47.370000000000005,90.0
2023-05-12T14:00:00.000Z,8.7,24.09,60.0
2023-06-29T14:00:00.000Z,18.9,31.229999999999997,60.0
2024-01-09T19:00:00.000Z,23.1,52.17,120.0
